STATION,DATE_YYYYMMDD,TIME_HH:MM,PARM_DESCRIPTION,UNITS,RESULT,PARM
6007600302,2018-05-30,12:40,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,71.8,CAUT
6007601702,2018-05-30,13:34,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,70.0,CAUT
6007601702,2018-05-30,13:34,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,101.0,CLIDUR
6007601702,2018-05-30,13:34,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.9,MGUT
6007601702,2018-05-30,13:34,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,51.9,NAUT
6007601702,2018-05-30,13:34,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.01,NNHTUR
6007601702,2018-05-30,13:34,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.26,NNOTUR
6007601702,2018-05-30,13:34,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.08,KKUT
6007600602,2018-05-30,8:12,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.24,KKUT
6007600602,2018-05-30,8:12,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.4,MGUT
6007600602,2018-05-30,8:12,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,134.0,NAUT
6007600602,2018-05-30,8:12,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.2,NNHTUR
6007600602,2018-05-30,8:12,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.55,NNOTUR
6007600602,2018-05-30,8:12,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,72.9,CAUT
6007600602,2018-05-30,8:12,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,222.0,CLIDUR
6007602302,2018-05-30,8:38,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.01,NNOTUR
6007602302,2018-05-30,8:38,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.15,NNHTUR
6007602302,2018-05-30,8:38,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,127.0,NAUT
6007602302,2018-05-30,8:38,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,85.7,CAUT
6007602302,2018-05-30,8:38,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,206.0,CLIDUR
6007602302,2018-05-30,8:38,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.36,KKUT
6007602302,2018-05-30,8:38,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,22.1,MGUT
6007601802,2018-05-30,9:16,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,65.3,NAUT
6007601802,2018-05-30,9:16,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.9,MGUT
6007601802,2018-05-30,9:16,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.35,KKUT
6007601802,2018-05-30,9:16,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.04,NNHTUR
6007601802,2018-05-30,9:16,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.25,NNOTUR
6007601802,2018-05-30,9:16,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,122.0,CLIDUR
6007601802,2018-05-30,9:16,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,72.7,CAUT
6007605002,2018-05-30,9:33,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,74.3,CAUT
6007605002,2018-05-30,9:33,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,149.0,CLIDUR
6007605002,2018-05-30,9:33,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.04,NNHTUR
6007605002,2018-05-30,9:33,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.0,NNOTUR
6007605002,2018-05-30,9:33,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,79.7,NAUT
6007605002,2018-05-30,9:33,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,22.1,MGUT
6007605002,2018-05-30,9:33,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.95,KKUT
6007601002,2018-06-27,10:20,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.59,KKUT
6007601002,2018-06-27,10:20,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.8,MGUT
6007601002,2018-06-27,10:20,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,39.6,NAUT
6007601002,2018-06-27,10:20,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.02,NNHTUR
6007601002,2018-06-27,10:20,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.9,NNOTUR
6007601002,2018-06-27,10:20,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,69.4,CAUT
6007601002,2018-06-27,10:20,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,75.2,CLIDUR
6007600302,2018-06-27,13:11,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,97.5,CLIDUR
6007600302,2018-06-27,13:11,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,69.6,CAUT
6007600302,2018-06-27,13:11,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.85,NNOTUR
6007600302,2018-06-27,13:11,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.02,NNHTUR
6007600302,2018-06-27,13:11,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,51.2,NAUT
6007600302,2018-06-27,13:11,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.2,MGUT
6007600302,2018-06-27,13:11,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.15,KKUT
6007601702,2018-06-27,14:20,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.23,NNOTUR
6007601702,2018-06-27,14:20,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.01,NNHTUR
6007601702,2018-06-27,14:20,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,54.2,NAUT
6007601702,2018-06-27,14:20,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.1,MGUT
6007601702,2018-06-27,14:20,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.09,KKUT
6007601702,2018-06-27,14:20,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,67.0,CAUT
6007601702,2018-06-27,14:20,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,103.0,CLIDUR
6007600602,2018-06-27,7:57,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.82,KKUT
6007600602,2018-06-27,7:57,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.2,MGUT
6007600602,2018-06-27,7:57,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,109.0,NAUT
6007600602,2018-06-27,7:57,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,60.7,CAUT
6007600602,2018-06-27,7:57,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,194.0,CLIDUR
6007600602,2018-06-27,7:57,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.07,NNHTUR
6007600602,2018-06-27,7:57,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.01,NNOTUR
6007602302,2018-06-27,8:19,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,67.5,CAUT
6007602302,2018-06-27,8:19,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,195.0,CLIDUR
6007602302,2018-06-27,8:19,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.32,KKUT
6007602302,2018-06-27,8:19,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.3,MGUT
6007602302,2018-06-27,8:19,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,119.0,NAUT
6007602302,2018-06-27,8:19,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.07,NNHTUR
6007602302,2018-06-27,8:19,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.31,NNOTUR
6007601802,2018-06-27,8:45,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.5,MGUT
6007601802,2018-06-27,8:45,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.3,KKUT
6007601802,2018-06-27,8:45,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,60.4,NAUT
6007601802,2018-06-27,8:45,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.03,NNHTUR
6007601802,2018-06-27,8:45,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.02,NNOTUR
6007601802,2018-06-27,8:45,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,113.0,CLIDUR
6007601802,2018-06-27,8:45,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,66.8,CAUT
6007605002,2018-06-27,9:47,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,69.4,NAUT
6007605002,2018-06-27,9:47,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,14.4,MGUT
6007605002,2018-06-27,9:47,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.03,NNHTUR
6007605002,2018-06-27,9:47,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.43,KKUT
6007605002,2018-06-27,9:47,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.44,NNOTUR
6007605002,2018-06-27,9:47,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,126.0,CLIDUR
6007605002,2018-06-27,9:47,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,54.1,CAUT
6007600302,2018-07-25,12:21,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.48,KKUT
6007600302,2018-07-25,12:21,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,18.2,MGUT
6007600302,2018-07-25,12:21,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,45.1,NAUT
6007600302,2018-07-25,12:21,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.02,NNHTUR
6007600302,2018-07-25,12:21,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.99,NNOTUR
6007600302,2018-07-25,12:21,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,69.2,CAUT
6007600302,2018-07-25,12:21,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,69.6,CLIDUR
6007601702,2018-07-25,13:25,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,73.9,CLIDUR
6007601702,2018-07-25,13:25,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,76.2,CAUT
6007601702,2018-07-25,13:25,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,44.2,NAUT
6007601702,2018-07-25,13:25,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.02,NNHTUR
6007601702,2018-07-25,13:25,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.79,NNOTUR
6007601702,2018-07-25,13:25,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,18.9,MGUT
6007601702,2018-07-25,13:25,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.33,KKUT
6007600602,2018-07-25,7:44,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.31,KKUT
6007600602,2018-07-25,7:44,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,15.5,MGUT
6007600602,2018-07-25,7:44,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,110.0,NAUT
6007600602,2018-07-25,7:44,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.08,NNHTUR
6007600602,2018-07-25,7:44,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.42,NNOTUR
6007600602,2018-07-25,7:44,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,59.4,CAUT
6007600602,2018-07-25,7:44,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,171.0,CLIDUR
6007602302,2018-07-25,8:05,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.96,KKUT
6007602302,2018-07-25,8:05,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,16.1,MGUT
6007602302,2018-07-25,8:05,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,87.4,NAUT
6007602302,2018-07-25,8:05,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.07,NNHTUR
6007602302,2018-07-25,8:05,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.44,NNOTUR
6007602302,2018-07-25,8:05,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,71.7,CAUT
6007602302,2018-07-25,8:05,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,146.0,CLIDUR
6007601802,2018-07-25,8:27,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.6,KKUT
6007601802,2018-07-25,8:27,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,90.9,CLIDUR
6007601802,2018-07-25,8:27,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,65.4,CAUT
6007601802,2018-07-25,8:27,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,15.9,MGUT
6007601802,2018-07-25,8:27,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.64,NNOTUR
6007601802,2018-07-25,8:27,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.04,NNHTUR
6007601802,2018-07-25,8:27,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,57.0,NAUT
6007605002,2018-07-25,9:08,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.61,KKUT
6007605002,2018-07-25,9:08,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.9,MGUT
6007605002,2018-07-25,9:08,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,81.5,NAUT
6007605002,2018-07-25,9:08,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.02,NNHTUR
6007605002,2018-07-25,9:08,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.51,NNOTUR
6007605002,2018-07-25,9:08,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,139.0,CLIDUR
6007605002,2018-07-25,9:08,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,64.4,CAUT
6007601002,2018-07-25,9:55,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,53.5,CLIDUR
6007601002,2018-07-25,9:55,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,67.6,CAUT
6007601002,2018-07-25,9:55,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.49,NNOTUR
6007601002,2018-07-25,9:55,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.01,NNHTUR
6007601002,2018-07-25,9:55,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,33.1,NAUT
6007601002,2018-07-25,9:55,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,16.3,MGUT
6007601002,2018-07-25,9:55,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.86,KKUT
6007600302,2018-08-29,12:27,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,73.1,CAUT
6007600302,2018-08-29,12:27,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,96.9,CLIDUR
6007600302,2018-08-29,12:27,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.0,NNOTUR
6007600302,2018-08-29,12:27,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.0,NNHTUR
6007600302,2018-08-29,12:27,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.57,KKUT
6007600302,2018-08-29,12:27,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.7,MGUT
6007600302,2018-08-29,12:27,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,53.1,NAUT
6007601702,2018-08-29,13:21,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.5,MGUT
6007601702,2018-08-29,13:21,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,51.2,NAUT
6007601702,2018-08-29,13:21,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.22,NNOTUR
6007601702,2018-08-29,13:21,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.0,NNHTUR
6007601702,2018-08-29,13:21,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,92.7,CLIDUR
6007601702,2018-08-29,13:21,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,70.0,CAUT
6007601702,2018-08-29,13:21,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.44,KKUT
6007600602,2018-08-29,7:55,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,137.0,NAUT
6007600602,2018-08-29,7:55,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.13,NNHTUR
6007600602,2018-08-29,7:55,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.48,NNOTUR
6007600602,2018-08-29,7:55,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.4,MGUT
6007600602,2018-08-29,7:55,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,214.0,CLIDUR
6007600602,2018-08-29,7:55,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.57,KKUT
6007600602,2018-08-29,7:55,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,62.3,CAUT
6007602302,2018-08-29,8:00,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.7,NNOTUR
6007602302,2018-08-29,8:00,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.25,NNHTUR
6007602302,2018-08-29,8:00,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,132.0,NAUT
6007602302,2018-08-29,8:00,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.2,MGUT
6007602302,2018-08-29,8:00,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.9,KKUT
6007602302,2018-08-29,8:00,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,195.0,CLIDUR
6007602302,2018-08-29,8:00,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,75.9,CAUT
6007601802,2018-08-29,9:00,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.07,NNOTUR
6007601802,2018-08-29,9:00,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.01,NNHTUR
6007601802,2018-08-29,9:00,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,61.8,NAUT
6007601802,2018-08-29,9:00,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,19.5,MGUT
6007601802,2018-08-29,9:00,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.45,KKUT
6007601802,2018-08-29,9:00,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,71.1,CAUT
6007601802,2018-08-29,9:00,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,109.0,CLIDUR
6007605002,2018-08-29,9:06,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.86,NNOTUR
6007605002,2018-08-29,9:06,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.0,NNHTUR
6007605002,2018-08-29,9:06,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,71.3,NAUT
6007605002,2018-08-29,9:06,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.22,KKUT
6007605002,2018-08-29,9:06,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,18.3,MGUT
6007605002,2018-08-29,9:06,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,64.0,CAUT
6007605002,2018-08-29,9:06,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,128.0,CLIDUR
6007601002,2018-08-29,9:56,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.0,NNHTUR
6007601002,2018-08-29,9:56,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,40.0,NAUT
6007601002,2018-08-29,9:56,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,18.8,MGUT
6007601002,2018-08-29,9:56,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,1.84,KKUT
6007601002,2018-08-29,9:56,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,73.0,CLIDUR
6007601002,2018-08-29,9:56,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,72.6,CAUT
6007601002,2018-08-29,9:56,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.75,NNOTUR
6007600302,2018-09-26,12:40,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,98.7,CLIDUR
6007600302,2018-09-26,12:40,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,77.3,CAUT
6007600302,2018-09-26,12:40,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.7,MGUT
6007600302,2018-09-26,12:40,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,53.7,NAUT
6007600302,2018-09-26,12:40,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.02,NNHTUR
6007600302,2018-09-26,12:40,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.02,NNOTUR
6007600302,2018-09-26,12:40,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.87,KKUT
6007601702,2018-09-26,13:54,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.02,NNHTUR
6007601702,2018-09-26,13:54,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.52,NNOTUR
6007601702,2018-09-26,13:54,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,57.6,NAUT
6007601702,2018-09-26,13:54,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,104.0,CLIDUR
6007601702,2018-09-26,13:54,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,76.3,CAUT
6007601702,2018-09-26,13:54,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.0,MGUT
6007601702,2018-09-26,13:54,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,2.88,KKUT
6007600602,2018-09-26,7:56,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,71.4,CAUT
6007600602,2018-09-26,7:56,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,198.0,CLIDUR
6007600602,2018-09-26,7:56,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,4.37,KKUT
6007600602,2018-09-26,7:56,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,17.2,MGUT
6007600602,2018-09-26,7:56,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,119.0,NAUT
6007600602,2018-09-26,7:56,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.06,NNHTUR
6007600602,2018-09-26,7:56,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.78,NNOTUR
6007602302,2018-09-26,8:18,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,85.1,CAUT
6007602302,2018-09-26,8:18,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,232.0,CLIDUR
6007602302,2018-09-26,8:18,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,1.23,NNOTUR
6007602302,2018-09-26,8:18,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.06,NNHTUR
6007602302,2018-09-26,8:18,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,137.0,NAUT
6007602302,2018-09-26,8:18,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,21.3,MGUT
6007602302,2018-09-26,8:18,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,5.93,KKUT
6007601802,2018-09-26,8:41,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,123.0,CLIDUR
6007601802,2018-09-26,8:41,"CALCIUM, UNFILTERED TOTAL",MILLIGRAM PER LITER,78.7,CAUT
6007601802,2018-09-26,8:41,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,0.89,NNOTUR
6007601802,2018-09-26,8:41,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.04,NNHTUR
6007601802,2018-09-26,8:41,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,68.8,NAUT
6007601802,2018-09-26,8:41,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,20.3,MGUT
6007601802,2018-09-26,8:41,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.2,KKUT
6007605002,2018-09-26,9:45,"SODIUM,   UNFILTERED TOTAL",MILLIGRAM PER LITER,82.0,NAUT
6007605002,2018-09-26,9:45,"MAGNESIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,17.6,MGUT
6007605002,2018-09-26,9:45,"AMMONIUM, TOTAL   UNFIL.REAC",MILLIGRAM PER LITER,0.07,NNHTUR
6007605002,2018-09-26,9:45,"POTASSIUM,UNFILTERED TOTAL",MILLIGRAM PER LITER,3.42,KKUT
6007605002,2018-09-26,9:45,"NITRATES TOTAL,   UNFIL.REAC",MILLIGRAM PER LITER,2.09,NNOTUR
6007605002,2018-09-26,9:45,"CHLORIDE,         UNFIL.REAC",MILLIGRAM PER LITER,151.0,CLIDUR
